name,description,category,address,city,availability,rating,image1,image2,image3
Saint Luke's Church,Not Available,Church,"46X7+VG7, Jinnah Rd, Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Not Available,4.2,https://lh3.googleusercontent.com/p/AF1QipPwRxFueZtdle57n_21qBiBG6DAAo0Zf9ivlE4=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOzRE3b7bB13dUoGuaDiMXm7VhO1nHWXXkMA40=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOiJpSw4o6VTlJIqwmtmbKHSUCm0fnkDU2MigI=s220-w165-h220-k-no
Hanna Lake,"Mountains, picnic tables & an eatery surround this historic reservoir with varying water levels.",Lake,"Quetta, Balochistan",Quetta,Not Available,4.2,https://lh3.googleusercontent.com/p/AF1QipML3dF5eEwKYmqwSomyCBk8id81aOCsYyJh5sEi=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPkbKFYbYff7ovMjXy2AHK486g1iOsrm5_JJrUl=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOWSG6t0EKdiVlP0GmNYVysQcBJqec-NDLsqlA=s294-w294-h220-k-no
Milennium Mall,Not Available,Shopping Centre,"Millennium mall Quetta shop no 28 3 floor, Quetta, Balochistan 87300",Quetta,Open. Closes 11pm,4.1,https://lh3.googleusercontent.com/p/AF1QipNeYdHa-72AvXml6dTTOojgyzRQNYLWluf5wSB8=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNqRbHxxByWPn-glo7kBhCM9r-pWk_2Ll4gDMRR=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOkszwToW095BvbM_AkSeSero7Ras7UiuG9Bkdb=s294-w294-h220-k-no
"Quaid-i-Azam Residency, Ziarat Balochistan",Not Available,Historical place,"9PHG+HC3, Ziarat, Balochistan",Quetta,Closed. Opens 10am,4.6,https://lh3.googleusercontent.com/p/AF1QipOqNGXq_miffwCt-Y74131gnEDFwA-UsZqW58Id=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMKa2De_tr1zMk1qsG9L_rdQ1CYvSVhCPl4cKb_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMXFeNn-SgZrGGQj3vGBO5d_HCw5O_QB968v3oq=s294-w294-h220-k-no
Hazarganji-Chiltan National Park,Not Available,National Park,"6PFP+3RM, Abdulzair, Mastung, Balochistan",Quetta,Open 24 Hours,4.2,https://lh3.googleusercontent.com/p/AF1QipN8zrPr3nikQmzRLp1zqFTLC58CHg7naqheXUGO=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM046N6pmNkkEzzHqu6zXnOqjzaF6ebKSizxgr4=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMvkHuDxQ_7lp5DKvvyjzOttlum6kX-pyZFrr-d=s294-w294-h220-k-no
Liaquat Family Park,Not Available,Park and Garden,"Circular Rd, Quetta District, Balochistan",Quetta,Closed. Opens 8am,3.6,https://lh3.googleusercontent.com/p/AF1QipMam5TM1mwPiW1D4_5rHtf4AsCNTer2yj3fC1c5=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMge6x2GswfYtwa0oCoU8jH5XvSvvymCVTEtxCV=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMNjKAMI6SBpEbn_EBqEJ4sTsrDR14EHMhuCrXr=s294-w294-h220-k-no
Miri FORT,Not Available,Fortress,"Quetta Fort, Samingli Rd,Quetta, Balochistan",Quetta,Closed. Opens 3pm,4.2,https://lh3.googleusercontent.com/p/AF1QipOpVLE1PchGlXnJ7oS3tpcSDf_7zmAlVwfG7CH0=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO9tfTZVkVN5FRJaW3Bry6gJ5z6SnX2KONhXkk=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMOrMSoAlxxeACR1FR41HvwKZOCHd4ifx-pt8EE=s294-w294-h220-k-no
Gold City Mall Quetta,Not Available,Shopping Centre,"Gold City Shopping Mall, Jinnah Rd, Quetta, Balochistan 87500",Quetta,Closes soon. 10pm. Opens 11am,4.0,https://lh3.googleusercontent.com/p/AF1QipOiWe4sQpJLGCuLqCeIaXEJs_-uZsB3wrp3KWV_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOPd6P4Vt5yo0NXVHFv5cFV1cUXG5v8HGlEg9JK=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOl4cpPTb51TUebTTVkLmbTWRAFoU4CMaLC5qQ4=s294-w294-h220-k-no
Mari Abad,Not Available,Colloquial area,"Quetta, Balochistan",Quetta,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipPZtDXf8sUZu5KMhq0aHdZj316RWYZRJPV2jJsK=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO6DBDiT1NeXKf7i9jDjUl-DOadT6m76YaZ5Uw8=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOEvqgZe9GUc30fjOpEFfgRv7j9fHTUdvyWM1Qw=s294-w294-h220-k-no
Sunset View Point,Not Available,Picnic ground,"637F+G4V, Quetta, Balochistan",Quetta,Closed. Opens 10am,4.4,https://lh3.googleusercontent.com/p/AF1QipNpFnInTPLdDT21RM0jr7WSWg-IuV-Id350NnRC=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNSUqMpTZJaBMemIDW4yXLw5Bu-v4KqO-jqy6g=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPuKVGxQgwHWMiDmmskNpnqOWIetWe39FQGEkVd=s294-w294-h220-k-no
Pani Taqseem Chowk,Not Available,Historical landmark,"627R+VJ2, Kach Rd, Cantonment, Quetta, Balochistan",Quetta,Open now,4.4,https://lh3.googleusercontent.com/p/AF1QipOVBbIxChpqcqQYrgOUaAMFlN3QlFD7GOHB-8Da=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNc1FLb4F6qQ6XyvUpeO-w2Q9PK-w5UG9SRCY6F=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN8mU5zhEgp25H4lX729vYaa6ryFoV99QcPbVtX=s294-w294-h220-k-no
"Pir Ghaib , Balochistan",Not Available,Tourist Attraction,"Q862+4VQ, Mach, Bolan District, Balochistan",Quetta,Closed. Opens 6am,4.5,https://lh3.googleusercontent.com/p/AF1QipOYYacKlJO8DHxQMepiuV4u8-YARmvt1iQ-qINO=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN-0B5JFz8dLPtRl3HQOope6HnatZdiTjvM4W3u=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPaOE4d8UVx6JYe8kjhduMZIa1M-p-HdvQEuhYg=s294-w294-h220-k-no
"Urak Valley,Quetta",Not Available,Tourist Attraction,"75GR+5WF, Urak Vallet Road,Quetta, Killi Malik Sher Mohammad",Quetta,Closes soon. 10pm. Opens 8am,4.3,https://lh3.googleusercontent.com/p/AF1QipPemPFs2PBkMALwYEyb7S1TjRs2n7nDWK7EkjGa=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOieR7-m75N7QW9l4RGd0vlqBfNzSGoh89qIhXF=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNd9vTFn3p1AJYyI2LHSiXL4wtPKAtYv6KkmwP_=s294-w294-h220-k-no
Fatima Jinnah Family Park Quetta,Not Available,Park and Garden,"62F4+5HC, Quetta, Balochistan, 87300",Quetta,Open 24 Hours,3.9,https://lh3.googleusercontent.com/p/AF1QipP2u_PjqHRggwtPQ6LNZqjFfSQrt0Qrqsmpyx_6=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM97YQpFiZBNQ40mZ4KJkNKu4gbZyGmqzchvk84=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNoR0dkxTRaOX4TtE8TxJXEVo1GccfsVvSQIvI=s294-w294-h220-k-no
Spin Karez,Not Available,Water  ,"Quetta, Balochistan",Quetta,Not Available,4.3,https://lh3.googleusercontent.com/p/AF1QipPp7W5nN85bcuMKVAw7t6kHPQvDpWJErg0DBeUF=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOfqiDO5AUA-yHbgDNDXkGJpjb1U2U_UZYYdnIm=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPXD1EBBMvN_bPV444xS9k-5QpU_7c_qwG3etzL=s294-w294-h220-k-no
Bolan Pass,Historic road & rail mountain pass connecting Sibi to Quetta through dramatic gorges & valleys.,Mountain pass,"Kachhi, Balochistan",Quetta,Not Available,4.2,https://lh3.googleusercontent.com/p/AF1QipODSVeSgSaKmecYSbSReCdBpz1M7rojbmTDj4ky=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOYJ_c-8KDJKdDr8BwUL9_1QNPqQyd9u1QQabxy=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNuwHVOBC59g_PsoaqdbhKq4ZFupzL4NnM18FKw=s294-w294-h220-k-no
Ziarat Juniper Forest ,Not Available,National forest,"9P8J+583, Ziarat, Balochistan",Quetta,Not Available,4.5,https://lh3.googleusercontent.com/p/AF1QipN1tKJnxs9VEo2K9vyjwLqnA0Npy07uS0PpbwvO=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN9KWTVM9sUce7OyAK61zZ49SHxiXPvxPjv7r9q=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMqZhBgPSG2BqrlDFUaPVY0t1Fk605N7sQY3EOY=s294-w294-h220-k-no
Bab e Ziarat,Not Available,Tourist Attraction,"Bab E Ziarat, Ziarat Rd, Ziarat, Balochistan",Quetta,Not Available,4.5,https://lh3.googleusercontent.com/p/AF1QipNrVp-Buy8mCj8HFWGcnTO7Oq1NHIg3klEpk3mK=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN24X13MTfnvrTXb_G6pfeaVEaNFAz6gJfy3g8=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPBZyBxTmGI08LlKVbEzmS2UqSoSnfyR6iECa6M=s294-w294-h220-k-no
Koh-i-Chiltan,"10,479-ft. summit offering arid trekking trails & rock climbing routes, rumored to be haunted.",Mountain peak,"Killa Abdullah, Balochistan",Quetta,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipOD5bslwKHer3iWnOofnp8-U911FTXTiTRiCVnv=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMsqx6u7lEp5m8pzZ29wl46NIHrLIkssGldit6k=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO1QYzCVZw8yE7ify-zfWsTnVLcpyGBqB41u3AX=s294-w294-h220-k-no
Saif-ul-Maluk Lake,"Picturesque lake known for views of rugged, sloping mountains & clear blue water.",Lake,"Mansehra, Khyber Pakhtunkhwa",Naran,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipMMlhK3TCc0VudovYjpRoDRb9KQGldHWHt-FDCV=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNILOH0nxuONq02O0KPIlno1y1YA0dLa05LulTZ=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMbXhfvvW9RCgayefuQxoX3kTk1JC50l-Kq0k0F=s294-w294-h220-k-no
Ansoo Lake,"Small lake in the Himalaya, reached by a lengthy trek, noted for its picturesque teardrop shape.",Lake,"Mansehra, Khyber Pakhtunkhwa",Naran,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipOmHXtn9HMvB0eipBliMkgzhRicKPJEka5DBdmr=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMMkLF23_ZeOTikHUdprMWJQK7IhyHPL6ZEwGv_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPhlGsFHs5BED9XsN3gCsE7pBHL2fq-VFim9hCt=s294-w294-h220-k-no
Babusar Pass,"The Mughal Emperor, Babur, was known to use this high mountain pass that now bears his name.",Mountain Pass,Not Available,Naran,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipOZuP8aXhXF-FV8av6Sc8-Wi-iI8ieSeDI-K20=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMVNFSamifwKJKh-euMmkX9dniYrYRCtR7nnYeh=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPulltfyJIS3MwDPDW_y9Hzbbo7pTyiXtNTkvHM=s294-w294-h220-k-no
Naran Valley,Not Available,Ravine,"Naran, Mansehra, Khyber Pakhtunkhwa",Naran,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipPWX0CwVcPnb6m20V2d4KbYjSsi4HahEhUVRvAz=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMy56Y2jFtHHa7RPm39ONDa8R477sD9SqZcMsxT=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOj5upcwQfTmqsV3ZQ6mzOG0nczna5eHNGzN-JO=s294-w294-h220-k-no
Lulusar,"Picturesque, glacial lake set in the Lulusar mountains offering overlooks accessible by car.",Lake,"Kohistan, Khyber Pakhtunkhwa",Naran,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipNMSaQ9kEzSd7OX9lAzHPNmxCM-Pu3YaY4H90_v=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNJM-xA8q2SvP2FvyxcjzPFvyiFu7ZYeO8MTUqu=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPefo0XMAAzHhbZKshLtA0qW67F4dPBaHve8XqY=s294-w294-h220-k-no
Dudipatsar,"Picturesque, glacial lake set in the Lulusar mountains & featuring scenic overlooks & recreation.",Lake,"Mansehra, Khyber Pakhtunkhwa",Naran,Not Available,4.8,https://lh3.googleusercontent.com/p/AF1QipNhrG1yNxoW27lshs7pnlcj_d1iO_Vlh_8hsfFo=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPB_iUlf1_6rJZvn0KKe1BxlW9fNfR_MY4mrS5O=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPoWCm1prvU9p3MgSjEO-aXSavxyK85_9M3vwSg=s294-w294-h220-k-no
Siri Pae (Meadow),Not Available,Mountain peak,"Mansehra, Khyber Pakhtunkhwa",Naran,Not Available,4.8,https://lh3.googleusercontent.com/p/AF1QipNAg-R-PvNIQNYbTx23yMRT3Nh_YZoxycP1gRgv=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM_39LQV2azc0kFZ48bpHaQvd1qQVjKs3k5rpI_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPch1H-2PPQpTuU9Q3fyetVC-QFQF0p85lKm1Fj=s294-w294-h220-k-no
Kiwai Waterfall,Not Available,Tourist Attraction,"JCJV+9C4, Kawai Katha,،, Kiwai, 21231",Batakundi,Open 24 Hours,4.4,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcS_6VXarPHDgvD-6PAm29vSrH1DGFKoELXRzHzk62c7JBpjDuM7M90M9wGNX1AMntcDhnN_XzXTnS4E1HZYY08PAvQjdaFByBSy3_PFiCg,https://lh5.googleusercontent.com/p/AF1QipOe85eJLDIuxVLve0hrBrVbnTSrDwxL_j6llaXS=w540-h312-n-k-no,https://lh5.googleusercontent.com/p/AF1QipM0JXGDbtbEBc2vp0ncfuEV4-KS5QkL-hYWmODa=w540-h312-n-k-no
Kaghan Valley,"The Kaghan Valley is an alpine valley in Balakot Tehsil, Mansehra District of Khyber Pakhtunkhwa, Pakistan. The valley stretches 155 kilometres across northern Pakistan, rising from its lowest elevation of 650 m to its highest point at the Babusar Pass around 4,170 m",Valley,Mansehra ,Batakundi,Not Available,4.469879518072289,https://lh5.googleusercontent.com/p/AF1QipNXpdUasGtDIrZUzicHYjM_stWChit7fR1QwqQG=w540-h312-n-k-no,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcT5RbM8ZRL2q-p1J0p-HGipErCFQT2poRActHxi1AsNo0n_-NKt74oDiecmJMl0Be-4gBjiCBasl3QUgARJssaehpes2wjXCWccZAeBwA,https://lh5.googleusercontent.com/p/AF1QipMw1OKVs_k6Udfdiq-Qb15bghjCYMgwBdj8ENr7=w540-h312-n-k-no
Lalazar ,"Lalazar, is a tourist spot at an elevation of 3,123 metres above the sea level, located in upper Kaghan Valley in Mansehra District of Khyber Pakhtunkhwa Province of Pakistan.",Tourist Attraction,"WQ94+9J9, Batakundi, Mansehra, Khyber Pakhtunkhwa",Batakundi,Closed. Opens 1:16pm,4.7,https://encrypted-tbn2.gstatic.com/licensed-image?q=tbn:ANd9GcQ3zQ7RFw_0Qzr5P6OQFFo5Lcg8WMv4EnJpusnQnMHdjij7iDdJTX6_B-ets3XwCbg7BVW8ZwvLzPyRbxyfrRacPfdqXr_U2tHzXJwFIw,https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcTaMvfltAD1_cSk09jyt6bNpHm73wNSyf8UwNRrzUq60Ns_7tUAgygNSPU8Aa5A91iU9Ks0Hs8doMYl1xvwOUBjmWvyPt2mMRXRBLZc7w,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcTZPKno44DM1GrnLKXWjlxHWY6VWV_NGYC_8Spb9M6XOtv6MC0R38-_KvgFokMB_ROo2E6328vrJ-YKBIQhDywsKGwf8Q7WIbp1sKJL3g
Mahabat Khan Mosque,"Ornate, white Mughal design mosque built in the 1600's with a large prayer hall & 2 minarets.",Mosque,"2H6F+67W, Andar Shehr Mohallah Baqir Shah, Peshawar, Khyber Pakhtunkhwa",Peshawar,Closed. Opens 8am,4.7,https://lh3.googleusercontent.com/p/AF1QipPi0saaHT7_uecuKMMC16WFzMzNxs9-YO45sPZY=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMvzucdUEwRNy0TUzho518M1lWWF491aDyMFU5p=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPQdpE-JFAZ2xzSmv_x0nT8tVHDEX8p53oqasvz=s294-w294-h220-k-no
Jarmud Fort,This fort at the entrance to the Khyber Pass was built by Sikh General Hari Singh Nalwa in 1836.,Fortress,"293H+98H, Jamrud, Khyber Pakhtunkhwa",Peshawar,Closed. Opens 9am,4.4,https://lh3.googleusercontent.com/p/AF1QipPOlSH4RLPrXNO2TloXH3Eq00nEuK2R2TJ6GYPk=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOcKwzp81XY0NceqmfkrCS3q1C3ev6luRkhn4Iy=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP3wr1W6Rpx_2bx5BwX74q8g7vv1Nv5cYITXIZX=s294-w294-h220-k-no
Sir Cunningham Clock Tower,Not Available,Historical landmark,"2H5G+W79, Sarafa Bazar Rd, Qadimi Shehr, Mohallah Baqir Shah, Peshawar, Khyber Pakhtunkhwa",Peshawar,Open 24 Hours,4.4,https://lh3.googleusercontent.com/p/AF1QipM1b_c2uettHjJrskvPlxiRYNmGvHrn3XDK3mjb=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMxn8soRSNNsVIXp54-UIt-u_GEIvTPTfArRnSA=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO2vSMKq3--LL9Bx3ZeXlAVvluSmPA3mBYRgUg2=s294-w294-h220-k-no
Islamia College University Peshawar,Not Available,Public university,"Grand Trunk Rd, Rahat Abad, Peshawar, Khyber Pakhtunkhwa",Peshawar,Closed. Opens 8am,4.6,https://lh3.googleusercontent.com/p/AF1QipMe2mz9sf0vLsUQf5scQLYscTAnLuvSNKb6Alb4=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPzxazvugoG5eZNxMaAwlnRsGhok7MJ6evmygIG=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN_GElihDsz_rI1atfMmgnGDdleJz-uiEQEzvkU=s294-w294-h220-k-no
Bala Hisar Fort,"Landmark destroyed & rebuilt since the 16th century, now the Frontier Corps HQ with a small museum.",Fortress,"Hashtnagri, Peshawar, Khyber Pakhtunkhwa",Peshawar,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipM4aDJbIk69sB95gDkJMQMozXRaSUl_H0VDCtb5=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO3VxqLasgrYcFkb6D9i_RgGOwplM73PpJ2gY0E=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOh3gzRKVUXiqh0rRx6C4hPsr_MJuEHbRgfBLB6=s294-w294-h220-k-no
Sethi House Museum,Not Available,Heritage Building,"Mohallah Sethiyan, Chowk Yadgar Rd, Peshawar, 25000",Peshawar,Closed. Opens 9am,4.4,https://lh3.googleusercontent.com/p/AF1QipMo5VgEdevKzgds8JscRQ1gke1yKztTId3kk4KE=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOcUzoJcwe-FoP0kYIgyhW-7LhESpuYXsrjJNcb=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOFe0eS-73_suEDgYc_0ui3cFlTkawqtYrBrxC4=s294-w294-h220-k-no
Peshawar Museum,"Historic art, archeological discoveries & cultural & regional artifacts in a grand 1906 building.",Museum,"2H55+47P, Saddar Road opposite Governor House Peshawar & Civil Secretariat, Finance Department, Civil Secretariat, Peshawar, Khyber Pakhtunkhwa",Peshawar,Closed. Opens 9am,4.4,https://lh3.googleusercontent.com/p/AF1QipOaXb1XWQ8B7VI8EXLTH4UM-ZL6Q1ulBfczCyaW=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM9a90Jgfp5GLZMHOv_qJAo7RZXOSPkhqXYPz0K=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOgk9dy1_szI9MXOnPlcTVbrHOuNiW-6oeVDqhZ=s294-w294-h220-k-no
Qissa Khwani Bazaar,Not Available,Neighborhood,"Peshawar, Khyber Pakhtunkhwa",Peshawar,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipO-wjJfTRhA4iw1SrIyXQxcya-y3fE5qZiCl0q_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPgUjN2HNazh0spX4xgkYoHxRGUWHxpOHLmgMsM=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNV-Zqb0aby_GQtxvNXqlBk53Ic_vq2945iX8A9=s220-w165-h220-k-no
Baab e Khyber,Not Available,Monument,"Torkham hwy, Jamrud, Khyber Pakhtunkhwa",Peshawar,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipMVCRgXYeAB00evIax4m9AMV4_VZvkrezR4R3JC=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNN_Dq1gVMraGaq1FLLoQpHn6YwaQYWTXd2ePPK=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO25Rz0tVsKQI73180evs3VknRwekUaqqPnbzuk=s294-w294-h220-k-no
Wazir Bagh,Not Available,Park and Garden,"XHWF+GV4, Wzir Bagh, Peshawar, Khyber Pakhtunkhwa",Peshawar,Open 24 Hours,4.2,https://lh3.googleusercontent.com/p/AF1QipOrwfKB1RiimAdEQLIxp21HqxOAAYmWr2PEzFtY=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM5WnAw1K44ywA5Pmgx-hlaLYuX1WRZQRB6CxHS=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPIBqCaAGqO2ujTpcm_PeUSs2b7lCK0aKW9Dvw-=s294-w294-h220-k-no
Shahi Bagh,Not Available,Park and Garden,"2H9G+Q2J, Shahi Bagh Rd, Shahi Bagh, Peshawar, Khyber Pakhtunkhwa",Peshawar,Closed. Opens 8am,4.2,https://lh3.googleusercontent.com/p/AF1QipOjyHKC2Vr_itKIBw8MfY0544Ayw_gH8QtncuNp=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPxJ0WiO58tiHhKBsgPVi2_TBZDLTVJkC4oLj6l=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPye5Ubjij3cqDZsdFiG6s0y_Ncj65Pz1rQcew4=s294-w294-h220-k-no
Sethi Pul Mughal Bridge,Not Available,Historical landmark,"XJWG+98W, Chamkani, Peshawar, Khyber Pakhtunkhwa",Peshawar,Open 24 Hours,4.2,https://lh3.googleusercontent.com/p/AF1QipOgzjpkK5CHKhZ0075t9UIGAHt50YC2qVQjn2kh=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNg-4ueAf_k94LRXZrp0l5M_6xbbKyDQwgVYc29=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOH_n2fBChr3NMJYVSZY4h1_1IMwFkUDr3kRI-w=s294-w294-h220-k-no
Tatara Park,Not Available,City park,"XCJV+JV6, Phase-4 Phase 4 Hayatabad, Peshawar, Khyber Pakhtunkhwa",Peshawar,Closed. Opens 8am,4.1,https://lh3.googleusercontent.com/p/AF1QipPNqLRXe6WF_63yzFpi0Sa9uGIt0noce972-mBL=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNV5Lnux_Ep-1F4mNuwzl7dxmCBaOGydN2F7laM=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPaIw9ID42eOhDWHiChrIV3uvPRFsA9ja1Rv0rE=s294-w294-h220-k-no
Peshawar Zoo,Not Available,Zoo,"2F8R+Q2J, Palosi Rd, Qadir Abad, Peshawar, Khyber Pakhtunkhwa",Peshawar,Closed. Opens 9am,4.3,https://lh3.googleusercontent.com/p/AF1QipNCgp0k7K-hd_Q8YsbqKO70syA7dsfDgX_Xk109=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM-HOVClCf8rq8CwbWmADce-D6LLF8nAB1BhDu0=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO5DzJadcbkFRNuIj4MVhiECVowN3Zn7IzgEbFR=s294-w294-h220-k-no
Jinnah Gardens,"Spacious, landscaped outdoor space with a playground & paved walkways, plus a historic monument.",Park and Garden,"58 Tahir Rd, Civil Lines, Faisalabad, Punjab",Faisalabad,Closed. Opens 5am,4.5,https://lh3.googleusercontent.com/p/AF1QipM-T3DblGLA2HB_T_QUWPmG4YWk986B2FxzeIIo=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPRszt3uIuk6hCzCZtWzFloP-KoZR0ySTUFttj5=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOBTFJ2qCXo6ZR52l3jvCoa4td3pheU7d42FE2m=s294-w294-h220-k-no
Lyallpur Galleria,Not Available,Shopping Centre,"Galleria, E Canal Rd, Saeed Colony Nasar Ullah Khan Town, Faisalabad, Punjab 38000",Faisalabad,Closes soon. 11pm. Opens 11am,4.5,https://lh3.googleusercontent.com/p/AF1QipN_aCrKJcvP9UHxBcgSgDjkeSgOh0XMVaiT22up=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM7MyUzgAib7v0mMbxkpEsrTQsdWUrFMKV5IiWg=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMTZL8WJy_l0CHuWSQlmhc6uFotjI6IMmpWD35O=s294-w294-h220-k-no
